(111.0, (840.1762817382812, 533.9944091796875), (916.0745971679687, 607.6587524414062), (878.125439453125, 570.8265808105468))
(112.0, (875.199072265625, 539.9124389648438), (926.2532958984375, 590.9398803710938), (900.7261840820313, 565.4261596679687))
(112.0, (871.2266235351562, 534.9149780273438), (931.4226684570312, 594.9661010742187), (901.3246459960938, 564.9405395507813))
(112.0, (864.0822875976562, 532.9912231445312), (927.2151000976562, 595.989892578125), (895.6486938476562, 564.4905578613282))
(112.0, (868.2029541015625, 537.9301025390625), (927.21005859375, 596.9934448242187), (897.7065063476562, 567.4617736816406))
(112.0, (860.206689453125, 536.0328735351562), (923.1933471679688, 598.9947875976562), (891.700018310547, 567.5138305664062))
(112.0, (855.3495361328125, 536.8768432617187), (920.8554443359375, 601.9483276367188), (888.102490234375, 569.4125854492188))
(112.0, (845.095654296875, 532.9935424804687), (919.9041748046875, 605.8935546875), (882.4999145507812, 569.4435485839844))
(112.0, (840.0276123046875, 533.990625), (916.056884765625, 607.7968994140625), (878.0422485351562, 570.8937622070313))
(113.0, (877.0000122070312, 539.9998779296875), (926.998291015625, 590.0000122070312), (901.9991516113281, 564.9999450683594))
(113.0, (873.0, 535.0000122070312), (931.9970947265625, 594.001953125), (902.4985473632812, 564.5009826660156))
(113.0, (866.0001708984375, 533.0), (927.999169921875, 595.0001586914062), (896.9996704101563, 564.0000793457032))
(113.0, (870.0000732421875, 537.9998901367187), (927.9998168945312, 596.0002563476562), (898.9999450683594, 567.0000732421875))
(113.0, (862.0002075195313, 535.999951171875), (924.0004760742188, 597.999951171875), (893.0003417968751, 566.999951171875))
(113.0, (854.0001342773437, 536.9999877929688), (920.0001098632813, 603.0001708984375), (887.0001220703125, 570.0000793457032))
(113.0, (844.9995849609375, 533.0001220703125), (919.0005859375, 606.9997802734375), (882.0000854492187, 569.999951171875))
(113.0, (840.0000366210937, 533.9999633789063), (914.9999755859375, 609.0002319335938), (877.5000061035156, 571.5000976562501))
(114.0, (871.1444702148438, 534.9220703125), (931.4188598632812, 595.1292114257812), (901.2816650390625, 565.0256408691406))
(114.0, (864.117236328125, 532.9775146484375), (927.3589233398437, 596.0757080078125), (895.7380798339843, 564.526611328125))
(114.0, (868.108447265625, 537.9444458007813), (927.3594116210937, 597.0838012695312), (897.7339294433593, 567.5141235351563))
(114.0, (860.1021850585937, 535.996142578125), (923.2940063476562, 599.0142822265625), (891.698095703125, 567.5052124023438))
(114.0, (855.886962890625, 537.0633666992187), (920.7459838867187, 601.9731567382812), (888.3164733886719, 569.51826171875))
(114.0, (844.9986206054688, 533.0001098632813), (919.8752319335938, 605.874853515625), (882.4369262695313, 569.4374816894531))
(114.0, (839.9956176757812, 534.0000366210937), (916.0601928710937, 607.7513916015625), (878.0279052734375, 570.8757141113281))
(115.0, (871.2107543945312, 534.874462890625), (931.4415893554688, 595.022607421875), (901.326171875, 564.94853515625))
(115.0, (864.113232421875, 532.9175659179688), (927.341552734375, 596.0033569335938), (895.727392578125, 564.4604614257812))
(115.0, (868.1809326171875, 537.8833129882812), (927.3362548828125, 597.0147338867188), (897.75859375, 567.4490234375))
(115.0, (860.1687377929687, 535.9351440429688), (923.2556274414062, 598.9749633789063), (891.7121826171874, 567.4550537109376))
(115.0, (854, 537), (920, 603), (887.0, 570.0))
(115.0, (845.013134765625, 533.0000732421875), (919.8605834960938, 605.9119873046875), (882.4368591308594, 569.4560302734375))
(115.0, (840.0084838867188, 533.9999877929688), (915.9965698242188, 607.8214233398437), (878.0025268554688, 570.9107055664062))
(116.0, (871.0594604492187, 534.8951538085937), (931.4483276367188, 595.0472534179687), (901.2538940429688, 564.9712036132812))
(116.0, (863.9656127929687, 532.9610717773437), (927.3315185546875, 596.032568359375), (895.6485656738281, 564.4968200683593))
(116.0, (868.0122436523437, 537.9266357421875), (927.3300415039063, 597.0382080078125), (897.671142578125, 567.482421875))
(116.0, (860.0110107421875, 535.9596069335937), (923.2251708984375, 599.018310546875), (891.6180908203125, 567.4889587402344))
(116.0, (852.0041259765625, 536.9884155273437), (919.1577392578125, 604.0550170898438), (885.5809326171875, 570.5217163085938))
(116.0, (845.0042236328125, 532.9998046875), (919.850390625, 605.9197509765625), (882.4273071289062, 569.4597778320312))
(116.0, (840.0179931640625, 533.9998901367187), (915.93828125, 607.8515625), (877.9781372070313, 570.9257263183594))
(117.0, (866.0000244140625, 533.0000244140625), (928.0002075195313, 595.0002685546875), (897.0001159667969, 564.000146484375))
(117.0, (870.0000122070312, 538.0000244140625), (928.0004272460938, 596.0004760742188), (899.0002197265625, 567.0002502441407))
(117.0, (862.0, 536.0), (924.0002685546875, 598.0008056640625), (893.0001342773437, 567.0004028320312))
(117.0, (853.9999633789063, 537.0), (919.9999267578125, 603.0004760742188), (886.9999450683595, 570.0002380371094))
(117.0, (845.0, 533.0), (919.0002685546875, 606.9997802734375), (882.0001342773437, 569.9998901367187))
(117.0, (840.0, 534.0), (914.99921875, 609.0013549804687), (877.499609375, 571.5006774902344))
(117.0, (826.0005737304688, 542.9996704101562), (903.0001586914062, 619.9999633789063), (864.5003662109375, 581.4998168945312))
(118.0, (863.9611450195313, 532.9356689453125), (927.3311645507813, 596.0579956054687), (895.6461547851563, 564.4968322753906))
(118.0, (868.0393188476562, 537.903173828125), (927.3289184570312, 597.0623291015625), (897.6841186523437, 567.4827514648437))
(118.0, (860.037548828125, 535.93076171875), (923.1760009765625, 599.0399780273438), (891.6067749023437, 567.4853698730469))
(118.0, (852.0324584960938, 536.973486328125), (919.1156616210938, 604.0664672851562), (885.5740600585938, 570.5199768066407))
(118.0, (845.3677001953125, 533.0017944335938), (919.9023559570312, 605.9064208984375), (882.6350280761719, 569.4541076660157))
(118.0, (840.0141479492188, 533.9997436523438), (915.9708862304688, 607.8361328125), (877.9925170898438, 570.9179382324219))
(118.0, (826.10869140625, 542.9903076171875), (904.4538208007813, 618.1320678710938), (865.2812561035157, 580.5611877441406))
(119.0, (863.6241943359375, 532.9383178710938), (927.2689331054687, 596.1431762695313), (895.4465637207031, 564.5407470703126))
(119.0, (867.66123046875, 537.912646484375), (927.266748046875, 597.153076171875), (897.4639892578125, 567.532861328125))
(119.0, (859.6912231445312, 535.9430908203125), (923.0973022460937, 599.16591796875), (891.3942626953125, 567.5545043945312))
(119.0, (851.7247680664062, 536.9284301757813), (919.031640625, 604.1661987304688), (885.3782043457031, 570.547314453125))
(119.0, (846.3704467773438, 533.01162109375), (919.9720825195312, 605.8303100585938), (883.1712646484375, 569.420965576172))
(119.0, (840.0318603515625, 533.9998046875), (916.0489990234375, 607.7120971679688), (878.0404296875, 570.8559509277344))
(119.0, (825.9984375, 542.9962036132813), (904.5682006835938, 617.9848510742188), (865.2833190917969, 580.49052734375))
(120.0, (866.000146484375, 533.0000366210937), (927.9996948242188, 594.9982666015625), (896.9999206542968, 563.9991516113281))
(120.0, (870.000537109375, 538.0000244140625), (927.9996337890625, 595.9990844726562), (899.0000854492188, 566.9995544433593))
(120.0, (862.000244140625, 536.0000854492188), (923.99970703125, 597.999755859375), (892.9999755859375, 566.9999206542968))
(120.0, (854.0006103515625, 537.0), (920.0000244140625, 603.0000244140625), (887.0003173828125, 570.0000122070312))
(120.0, (844.9991088867188, 532.9997436523438), (919.0000122070312, 606.9999267578125), (881.999560546875, 569.9998352050782))
(120.0, (839.9907958984375, 534.0000854492188), (914.9999633789063, 608.9999877929688), (877.4953796386719, 571.5000366210938))
(120.0, (825.983740234375, 542.996044921875), (902.9999389648438, 619.9999877929688), (864.4918395996094, 581.4980163574219))
(121.0, (863.6665893554688, 532.9388549804687), (927.3724487304687, 596.11923828125), (895.5195190429688, 564.5290466308593))
(121.0, (867.5858154296875, 537.9276733398438), (927.3767578125, 597.1686889648438), (897.4812866210938, 567.5481811523438))
(121.0, (859.8173217773438, 535.917431640625), (923.2246337890625, 599.1858642578125), (891.5209777832031, 567.5516479492187))
(121.0, (851.8195434570313, 536.9323364257813), (919.0755249023438, 604.1915771484375), (885.4475341796875, 570.5619567871095))
(121.0, (845, 533), (919, 607), (882.0, 570.0))
(121.0, (840.47177734375, 533.9984619140625), (915.9920776367187, 607.704248046875), (878.2319274902343, 570.8513549804688))
(121.0, (826.4962768554688, 543.0070190429688), (904.6484252929688, 617.9360717773437), (865.5723510742188, 580.4715454101563))
(122.0, (863.4373046875, 532.9182739257812), (927.2450317382812, 596.2041625976562), (895.3411682128906, 564.5612182617188))
(122.0, (867.2390502929687, 537.8993041992187), (927.242041015625, 597.2136474609375), (897.2405456542969, 567.5564758300782))
(122.0, (859.625146484375, 535.9039672851562), (923.10712890625, 599.3495849609375), (891.3661376953125, 567.6267761230469))
(122.0, (851.618310546875, 536.9062866210937), (918.983154296875, 604.29404296875), (885.300732421875, 570.6001647949219))
(122.0, (842.6115600585938, 532.9795654296875), (917.969970703125, 608.3056762695312), (880.2907653808594, 570.6426208496093))
(122.0, (841.4840209960937, 533.9901733398438), (916.0623168945312, 607.682666015625), (878.7731689453125, 570.8364196777344))
(122.0, (827.2403930664062, 543.0880737304688), (904.5527954101562, 618.172509765625), (865.8965942382813, 580.6302917480468))
(123.0, (870.0, 538.0), (928.0000610351562, 596.000048828125), (899.0000305175781, 567.0000244140625))
(123.0, (862.0, 536.0), (924.0000244140625, 598.0000610351562), (893.0000122070312, 567.0000305175781))
(123.0, (854.0, 537.0), (920.0, 603.0000732421875), (887.0, 570.0000366210937))
(123.0, (845.0, 533.0), (919.0, 607.0000122070312), (882.0, 570.0000061035156))
(123.0, (840.0, 534.0), (915.0000122070312, 609.0000244140625), (877.5000061035156, 571.5000122070312))
(123.0, (826.0, 543.0), (903.0000732421875, 620.000048828125), (864.5000366210937, 581.5000244140625))
(124.0, (866.637939453125, 537.8892578125), (927.1872436523438, 597.2792114257812), (896.9125915527344, 567.5842346191406))
(124.0, (859.2398071289062, 535.892578125), (923.0757934570313, 599.3572143554687), (891.1578002929688, 567.6248962402344))
(124.0, (851.2966430664062, 536.8862915039062), (918.8702514648437, 604.3755615234375), (885.083447265625, 570.6309265136719))
(124.0, (842.262548828125, 532.9828857421875), (917.8633178710937, 608.3873046875), (880.0629333496094, 570.6850952148437))
(124.0, (840, 534), (915, 609), (877.5, 571.5))
(124.0, (828.7380126953125, 543.1397094726562), (904.5801513671875, 618.1299926757813), (866.6590820312499, 580.6348510742188))
(125.0, (866.55810546875, 537.9035400390625), (927.3457397460937, 597.1858520507812), (896.9519226074219, 567.5446960449219))
(125.0, (858.9795654296875, 535.89580078125), (923.2245239257812, 599.3822265625), (891.1020446777343, 567.6390136718751))
(125.0, (851.24921875, 536.8948486328125), (918.9595336914062, 604.4921875), (885.1043762207031, 570.6935180664062))
(125.0, (842.1692749023438, 532.9806518554688), (917.9201782226562, 608.5102661132812), (880.0447265625, 570.745458984375))
(125.0, (837.3235595703125, 534.0105834960938), (913.8881958007812, 610.48828125), (875.6058776855468, 572.2494323730468))
(125.0, (828.7955322265625, 542.93857421875), (904.3800170898437, 618.221435546875), (866.5877746582031, 580.5800048828125))
(126.0, (862.0007690429687, 535.999560546875), (923.9999877929688, 598.0000366210937), (893.0003784179687, 566.9997985839843))
(126.0, (854.0001098632813, 536.9995361328125), (919.9999877929688, 603.0000122070312), (887.000048828125, 569.9997741699219))
(126.0, (845.0, 533.0000122070312), (918.9999877929688, 606.9999877929688), (881.9999938964844, 570.0))
(126.0, (840.0, 534.0000610351562), (915.0000122070312, 609.0000244140625), (877.5000061035156, 571.5000427246093))
(126.0, (826.0000366210937, 542.9999877929688), (902.9999633789063, 620.0000244140625), (864.5, 581.5000061035157))
(126.0, (775.9996215820313, 524.999951171875), (894.0001342773437, 643.0004272460938), (834.9998779296875, 584.0001892089844))
(127.0, (857.81396484375, 536.9147216796875), (923.1713989257812, 600.3712280273437), (890.4926818847656, 568.6429748535156))
(127.0, (851.0069946289062, 537.789501953125), (918.8870239257812, 605.647314453125), (884.9470092773438, 571.7184082031249))
(127.0, (841.9474731445313, 533.8882080078125), (917.6583862304688, 609.715625), (879.8029296875, 571.8019165039063))
(127.0, (836.9703491210937, 534.9699096679688), (913.6478393554687, 611.5885131835937), (875.3090942382812, 573.2792114257812))
(127.0, (828.9237182617187, 541.961328125), (904.6410400390625, 617.1072631835938), (866.7823791503906, 579.5342956542969))
(127.0, (775.93759765625, 524.0364990234375), (896.480908203125, 638.9160400390625), (836.2092529296874, 581.47626953125))
(128.0, (858.355419921875, 538.02119140625), (922.9453247070312, 601.7709350585938), (890.6503723144531, 569.8960632324219))
(128.0, (850.5350952148438, 539.0212768554687), (918.7885864257812, 607.00048828125), (884.6618408203125, 573.0108825683594))
(128.0, (841.6164672851562, 535.0114624023438), (917.707763671875, 611.0936401367187), (879.6621154785156, 573.0525512695312))
(128.0, (836.5787841796875, 536.0329956054687), (913.5529663085938, 613.016845703125), (875.0658752441407, 574.5249206542969))
(128.0, (828.9464965820313, 540.8236450195312), (904.64658203125, 615.725390625), (866.7965393066406, 578.2745178222656))
(128.0, (776.2375854492187, 522.9064819335938), (896.8013061523437, 637.0160400390625), (836.5194458007812, 579.9612609863282))
(129.0, (854.0091796875, 536.9863525390625), (920.01669921875, 602.993408203125), (887.012939453125, 569.9898803710937))
(129.0, (845.0042236328125, 533.001611328125), (919.0136474609375, 606.9973388671875), (882.0089355468749, 569.9994750976563))
(129.0, (839.9994873046875, 534.0051391601562), (915.000830078125, 609.0007934570312), (877.5001586914062, 571.5029663085937))
(129.0, (825.9994384765625, 543.0025512695313), (903.000048828125, 620.0001586914062), (864.4997436523438, 581.5013549804687))
(129.0, (776.0140747070312, 524.9951904296875), (893.9987670898438, 643.0010131835937), (835.0064208984375, 583.9981018066405))
(129.0, (773.0250854492188, 532.9960205078125), (888.0000244140625, 647.999951171875), (830.5125549316406, 590.4979858398438))
(130.0, (851.6899169921875, 538.3863525390625), (919.0110473632812, 606.1767944335937), (885.3504821777344, 572.2815734863282))
(130.0, (841.8676025390625, 534.5735595703125), (917.8995849609375, 610.3713745117187), (879.88359375, 572.4724670410155))
(130.0, (836.7075561523437, 535.6765380859375), (913.573486328125, 612.4593017578125), (875.1405212402344, 574.067919921875))
(130.0, (829.3981811523438, 541.2115966796875), (904.5733764648437, 616.2739624023437), (866.9857788085938, 578.7427795410156))
(130.0, (776.0831909179688, 523.3287475585937), (896.0275115966797, 637.4218139648438), (836.0553512573242, 580.3752807617187))
(130.0, (773.02763671875, 531.3058837890625), (890.7842163085937, 642.6742431640625), (831.9059265136718, 586.9900634765625))
(131.0, (849.7734252929688, 537.0082885742188), (918.73388671875, 604.66103515625), (884.2536560058594, 570.8346618652345))
(131.0, (840.8627319335938, 533.04150390625), (917.7358764648437, 608.8287963867188), (879.2993041992188, 570.9351501464844))
(131.0, (835.9955444335938, 534.0475952148438), (913.379150390625, 610.9995239257812), (874.6873474121094, 572.5235595703125))
(131.0, (829.8993774414063, 542.9244873046875), (904.8724243164063, 617.9293212890625), (867.3859008789063, 580.426904296875))
(131.0, (775.914453125, 524.7287719726562), (896.4969482421875, 637.5760803222656), (836.2057006835937, 581.1524261474609))
(131.0, (773.0911254882812, 532.736962890625), (891.3557983398438, 643.9117065429688), (832.2234619140625, 588.3243347167969))
(132.0, (854.0002685546875, 537.0006713867188), (919.9998779296875, 603.0001220703125), (887.0000732421875, 570.0003967285156))
(132.0, (844.9992309570313, 533.0000732421875), (919.0000366210937, 607.0000854492188), (881.9996337890625, 570.0000793457032))
(132.0, (840.002392578125, 533.9976684570313), (915.0000366210937, 608.9999755859375), (877.5012145996093, 571.4988220214843))
(132.0, (826.0000244140625, 542.9999877929688), (903.0, 620.0), (864.5000122070312, 581.4999938964844))
(132.0, (776.0005126953125, 524.9999877929688), (894.0, 641.0), (835.0002563476562, 582.9999938964844))
(132.0, (773.0001220703125, 532.9999877929688), (888.0, 647.9999755859375), (830.5000610351562, 590.4999816894531))
(133.0, (850.7780029296875, 535.005126953125), (919.3657348632812, 602.5296142578125), (885.0718688964844, 568.7673706054687))
(133.0, (841.6433959960938, 531.0380126953125), (918.3843627929688, 606.7526977539062), (880.0138793945313, 568.8953552246094))
(133.0, (836.5573608398438, 532.0706420898438), (914.1160766601563, 608.9762451171875), (875.33671875, 570.5234436035157))
(133.0, (829.5130737304687, 544.8754150390625), (904.3109619140625, 619.7891235351562), (866.9120178222656, 582.3322692871094))
(133.0, (775.7232788085937, 526.7833618164062), (896.1268717447916, 640.7059529622396), (835.9250752766927, 583.7446573893229))
(133.0, (772.7533813476563, 534.7937255859375), (889.2173767089844, 645.0441589355469), (830.9853790283203, 589.9189422607421))
(134.0, (847.6166259765625, 533.86240234375), (918.3136108398437, 601.7424194335938), (882.9651184082031, 567.8024108886718))
(134.0, (839.2188232421875, 529.9072998046875), (917.2930786132813, 605.9818969726563), (878.2559509277344, 567.9445983886719))
(134.0, (834.95087890625, 530.8391967773438), (912.9605712890625, 608.2044189453125), (873.9557250976562, 569.5218078613282))
(134.0, (830.7508666992187, 546.2351196289062), (905.4264038085937, 620.615869140625), (868.0886352539062, 583.4254943847657))
(134.0, (776.63232421875, 528.1441772460937), (896.4447631835938, 642.1989593505859), (836.5385437011719, 585.1715682983398))
(135.0, (844.9995361328125, 533.0001098632813), (918.99931640625, 606.9995239257812), (881.9994262695313, 569.9998168945312))
(135.0, (840.00009765625, 533.99990234375), (914.9964111328125, 608.9989990234375), (877.4982543945312, 571.4994506835938))
(135.0, (825.999951171875, 542.9997924804687), (902.9997924804687, 619.9988159179687), (864.4998718261718, 581.4993041992187))
(135.0, (776.0111206054687, 525.0022094726562), (893.4644927978516, 642.5049438476562), (834.7378067016601, 583.7535766601562))
(136.0, (840.0320556640625, 530.0740112304687), (917.7274536132812, 606.0925170898438), (878.8797546386718, 568.0832641601562))
(136.0, (835.3775512695313, 531.0703247070312), (913.709765625, 608.1911376953125), (874.5436584472657, 569.6307312011718))
(136.0, (826, 543), (903, 620), (864.5, 581.5))
(136.0, (776.3195678710938, 527.799755859375), (896.2064615885416, 641.2389933268229), (836.2630147298178, 584.519374593099))
(136.0, (773.3271728515625, 535.7906127929688), (889.0817260742188, 644.9696655273438), (831.2044494628906, 590.3801391601562))
(137.0, (839.0057983398438, 531.1959350585937), (916.9092407226562, 607.537890625), (877.95751953125, 569.3669128417969))
(137.0, (834.4766967773437, 532.1426147460937), (912.8895263671875, 609.6249389648438), (873.6831115722656, 570.8837768554688))
(137.0, (820.0408569335938, 541.4969360351563), (899.9207275390625, 621.1864990234375), (859.9807922363282, 581.3417175292968))
(137.0, (776.8077026367188, 526.642919921875), (897.9949584960938, 640.2499755859375), (837.4013305664063, 583.4464477539062))
(137.0, (773.8085571289063, 534.60615234375), (891.9923909505209, 643.7435913085938), (832.9004740397136, 589.1748718261719))
(138.0, (845.0001953125, 533.0), (919.000146484375, 607.0002563476562), (882.0001708984375, 570.0001281738281))
(138.0, (839.9999877929688, 533.9999755859375), (915.0003540039063, 608.9995361328125), (877.5001708984375, 571.499755859375))
(138.0, (825.999951171875, 543.0004272460938), (902.999609375, 620.002587890625), (864.4997802734374, 581.5015075683593))
(138.0, (775.99990234375, 524.9999389648438), (894.0001708984375, 643.0000366210937), (835.0000366210938, 583.9999877929688))
(138.0, (773.000048828125, 532.9998657226563), (887.9996744791666, 646.6675821940104), (830.4998616536459, 589.8337239583334))
(139.0, (840.7325927734375, 532.2712646484375), (917.2474365234375, 609.0284423828125), (878.9900146484375, 570.649853515625))
(139.0, (833.9797241210938, 533.50458984375), (913.207373046875, 611.0148193359375), (873.5935485839843, 572.2597045898438))
(139.0, (820.1574829101562, 542.929150390625), (900.2090209960937, 622.8645141601562), (860.1832519531249, 582.8968322753906))
(139.0, (776.2834594726562, 525.1226196289062), (897.131982421875, 639.5114135742188), (836.7077209472657, 582.3170166015625))
(139.0, (773.2391357421875, 533.0970825195312), (890.8434143066406, 643.6978454589844), (832.0412750244141, 588.3974639892579))
(140.0, (841.4194580078125, 533.203125), (916.9514282226562, 609.7810913085938), (879.1854431152344, 571.4921081542968))
(140.0, (833.8393676757812, 534.4267578125), (912.8896850585937, 611.9056396484375), (873.3645263671874, 573.1661987304688))
(140.0, (818.9814208984375, 543.9807373046875), (900.094775390625, 623.8508666992187), (859.5380981445312, 583.9158020019531))
(140.0, (776.3630981445312, 524.2647705078125), (897.4079223632813, 638.6692016601562), (836.8855102539062, 581.4669860839844))
(140.0, (773.4124877929687, 532.2353515625), (891.8975219726562, 643.2521728515625), (832.6550048828125, 587.7437622070313))
(141.0, (839.9982788085938, 534.0002197265625), (915.0006958007813, 608.9978637695312), (877.4994873046876, 571.4990417480469))
(141.0, (825.947216796875, 542.99833984375), (902.9955444335938, 620.013427734375), (864.4713806152344, 581.5058837890625))
(141.0, (776.0001220703125, 524.9999755859375), (893.99990234375, 643.0001708984375), (835.0000122070312, 584.0000732421875))
(141.0, (773.00009765625, 533.0000854492188), (888.0000610351562, 648.0), (830.5000793457032, 590.5000427246093))
(142.0, (827.291796875, 534.9196166992188), (912.9485961914063, 612.552490234375), (870.1201965332032, 573.7360534667969))
(142.0, (818.1685424804688, 544.2623657226562), (900.6412231445313, 624.3225463867187), (859.4048828125001, 584.2924560546875))
(142.0, (776.4745361328125, 523.994384765625), (897.2559692382813, 638.1149658203125), (836.8652526855469, 581.0546752929688))
(142.0, (773.5499755859375, 532.010498046875), (890.6708618164063, 643.9967651367188), (832.110418701172, 588.0036315917969))
(143.0, (832.6792358398437, 534.2131469726562), (913.182080078125, 611.3893798828125), (872.9306579589843, 572.8012634277343))
(143.0, (818.6223510742187, 543.96796875), (900.7970825195313, 623.5061401367187), (859.709716796875, 583.7370544433593))
(143.0, (776.9571411132813, 524.3327392578125), (896.8005126953125, 638.7056762695313), (836.8788269042968, 581.5192077636718))
(143.0, (775.5994873046875, 532.5734985351562), (891.2828125, 643.5948608398437), (833.4411499023438, 588.0841796875))
(144.0, (826.0029602050781, 540.9998168945312), (903.0, 619.9999267578125), (864.5014801025391, 580.4998718261719))
(144.0, (776.0003051757812, 525.0000366210937), (894.0000854492188, 642.999853515625), (835.0001953125, 583.9999450683594))
(144.0, (773.00009765625, 533.0000366210937), (888.0, 648.000146484375), (830.500048828125, 590.5000915527344))
(145.0, (816.6862182617188, 540.9635925292969), (900.7403564453125, 623.4222412109375), (858.7132873535156, 582.1929168701172))
(145.0, (776, 525), (894, 643), (835.0, 584.0))
(145.0, (779.872265625, 533.6754638671875), (891.3731323242188, 643.24638671875), (835.6226989746094, 588.4609252929688))
(146.0, (836.8969116210938, 542.0435180664062), (904.2532592773438, 617.9578857421875), (870.5750854492187, 580.0007019042969))
(146.0, (780.5819213867187, 525.5765747070312), (895.9121826171875, 639.42314453125), (838.2470520019531, 582.4998596191406))
(146.0, (770.4130493164063, 532.7604858398438), (885.5152221679688, 651.4910766601563), (827.9641357421875, 592.12578125))
(147.0, (819.5430908203125, 542.2239379882812), (900.6928466796875, 622.8029907226562), (860.11796875, 582.5134643554687))
(147.0, (774.3825317382813, 524.3277465820313), (890.8438598632813, 647.196337890625), (832.6131958007813, 585.7620422363282))
(147.0, (780.4413696289063, 534.2898193359375), (891.531201171875, 643.853076171875), (835.9862854003907, 589.0714477539063))
(148.0, (825.9996459960937, 543.0011474609375), (902.9931884765625, 620.0204711914063), (864.4964172363282, 581.510809326172))
(148.0, (775.9992431640625, 525.0019287109375), (894.0001586914062, 642.99990234375), (834.9997009277344, 584.0009155273438))
(148.0, (773, 533), (888, 648), (830.5, 590.5))
(149.0, (819.4759033203125, 542.6204833984375), (900.8677001953125, 622.355615234375), (860.1718017578125, 582.4880493164062))
(149.0, (768.7886352539062, 523.6503295898438), (891.2050903320312, 647.4301391601563), (829.9968627929687, 585.540234375))
(149.0, (765.100048828125, 531.8400146484375), (884.3631469726563, 652.3974975585937), (824.7315979003906, 592.1187561035156))
(150.0, (821.130126953125, 543.2594604492188), (900.7037109375, 622.5800048828125), (860.9169189453125, 582.9197326660156))
(150.0, (767.9535522460938, 524.0393920898438), (891.0515991210938, 647.8728515625), (829.5025756835937, 585.956121826172))
(150.0, (764.3008911132813, 532.25322265625), (884.6691772460938, 653.0292846679688), (824.4850341796875, 592.6412536621094))
(151.0, (826.0003540039063, 542.9996337890625), (903.0013061523438, 619.9985229492188), (864.5008300781251, 581.4990783691406))
(151.0, (776.0016723632813, 524.9987670898438), (893.99833984375, 643.0000366210937), (835.0000061035157, 583.9994018554687))
(151.0, (773.0005493164062, 532.9988647460938), (887.9990112304688, 648.0000366210937), (830.4997802734375, 590.4994506835938))
(152.0, (819.9634399414062, 542.706689453125), (900.5146362304688, 622.907373046875), (860.2390380859375, 582.80703125))
(152.0, (766.414990234375, 524.4276977539063), (890.7215942382812, 647.8773803710938), (828.568292236328, 586.1525390625))
(152.0, (763.1323608398437, 532.4937866210937), (884.5658081054687, 653.9329467773438), (823.8490844726562, 593.2133666992188))
(153.0, (819.0425170898437, 543.1972900390625), (900.0060791015625, 624.0453491210938), (859.5242980957031, 583.6213195800781))
(153.0, (766.1396240234375, 524.2936401367188), (890.624267578125, 647.6725952148438), (828.3819458007813, 585.9831176757813))
(153.0, (763.1577758789062, 532.28203125), (884.3177368164063, 652.9170043945312), (823.7377563476563, 592.5995178222656))
(154.0, (825.9801025390625, 543.004638671875), (902.9986206054688, 619.9998413085938), (864.4893615722656, 581.5022399902343))
(154.0, (775.99892578125, 525.0001342773437), (894.0000366210937, 642.9999633789063), (834.9994812011719, 584.000048828125))
(154.0, (772.9993041992187, 533.0002197265625), (887.999853515625, 648.00029296875), (830.4995788574219, 590.5002563476562))
(155.0, (818.5768188476562, 542.8360717773437), (899.9250122070313, 624.2326049804688), (859.2509155273438, 583.5343383789062))
(155.0, (766.0357177734375, 524.2278686523438), (890.69208984375, 648.4158447265625), (828.3639038085937, 586.3218566894532))
(155.0, (762.885107421875, 532.2500366210937), (884.0376342773437, 653.4844970703125), (823.4613708496094, 592.8672668457032))
(156.0, (764.5185913085937, 524.0856079101562), (890.578466796875, 648.7919921875), (827.5485290527344, 586.4388000488282))
(156.0, (761.203173828125, 532.1304809570313), (883.749658203125, 654.070947265625), (822.4764160156251, 593.1007141113282))
(157.0, (776.0042724609375, 524.999951171875), (893.999609375, 643.0), (835.0019409179688, 583.9999755859375))
(157.0, (773.0149169921875, 532.999560546875), (888.0017822265625, 648.0007934570312), (830.508349609375, 590.5001770019531))
(158.0, (763.8102294921875, 523.8947265625), (890.4530395507812, 648.1121704101563), (827.1316345214843, 586.0034484863281))
(158.0, (764.230029296875, 531.7941162109375), (884.32978515625, 654.0427978515625), (824.2799072265625, 592.91845703125))
(159.0, (773.0796142578125, 523.5412841796875), (890.0821166992188, 647.6854736328125), (831.5808654785156, 585.6133789062501))
(159.0, (770.1570638020834, 530.1371459960938), (883.918359375, 653.4971923828125), (827.0377115885417, 591.8171691894531))
(160.0, (775.9972045898437, 524.999951171875), (894.0001586914062, 643.0000732421875), (834.9986816406249, 584.0000122070312))
(160.0, (773.3850504557291, 532.3392740885416), (887.9999877929688, 647.9997802734375), (830.692519124349, 590.1695271809896))
(161.0, (766.84921875, 523.63388671875), (889.516064453125, 648.5734008789062), (828.1826416015624, 586.1036437988281))
(161.0, (763.7005818684896, 531.0374145507812), (883.4557373046875, 653.8054809570312), (823.5781595865885, 592.4214477539062))
(162.0, (761.6339721679688, 523.1809692382812), (889.1998046875, 649.4779174804687), (825.4168884277344, 586.329443359375))
(162.0, (758.1168579101562, 531.5410278320312), (882.9786376953125, 653.5215942382813), (820.5477478027344, 592.5313110351562))
(163.0, (775.9996459960937, 524.9997802734375), (893.9942626953125, 643.0047607421875), (834.9969543457031, 584.0022705078125))
(163.0, (773.4998779296875, 532.4999542236328), (887.9999877929688, 648.0), (830.7499328613281, 590.2499771118164))
